"","year","state","month","number","date","area","rain","wind","temp"
"5258",2015,"Rondonia","dec",282,"01/01/2015",1.12,0,3.1,29.6
"5259",2016,"Rondonia","dec",148,"01/01/2016",0.55,0,4.9,17.7
"5260",1998,"Roraima","jan",0,"01/01/1998",6.83,0,3.6,19.1
"5261",1999,"Roraima","jan",15,"01/01/1999",3.64,0,5.8,7.5
"5262",2000,"Roraima","jan",18,"01/01/2000",0,0,3.1,27.9
"5263",2001,"Roraima","jan",101,"01/01/2001",2.87,0,4,17.2
"5264",2002,"Roraima","jan",302,"01/01/2002",5.23,0,4.5,18.7
"5265",2003,"Roraima","jan",547,"01/01/2003",0,0,2.2,15.7
"5266",2004,"Roraima","jan",355,"01/01/2004",0.36,0,3.1,19.1
"5267",2005,"Roraima","jan",106,"01/01/2005",0,0,3.6,12.4
"5268",2006,"Roraima","jan",70,"01/01/2006",0,0,4,16.7
"5269",2007,"Roraima","jan",194,"01/01/2007",6.84,0,2.2,11.7
"5270",2008,"Roraima","jan",245,"01/01/2008",0,0,4,20.7
"5271",2009,"Roraima","jan",45,"01/01/2009",6.44,0,2.2,17.4
"5272",2010,"Roraima","jan",351,"01/01/2010",15.64,0,4.9,10.6
"5273",2011,"Roraima","jan",225,"01/01/2011",2.13,0,3.6,21.9
"5274",2012,"Roraima","jan",217,"01/01/2012",0,0,1.3,4.2
"5275",2013,"Roraima","jan",397,"01/01/2013",0,0,0.9,16.8
"5276",2014,"Roraima","jan",355,"01/01/2014",15.45,0,2.7,20.4
"5277",2015,"Roraima","jan",330,"01/01/2015",0,0,6.7,8.2
"5278",2016,"Roraima","jan",1.754,"01/01/2016",0,0,2.2,25.3
"5279",2017,"Roraima","jan",108,"01/01/2017",0,0,1.8,17.9
"5280",1998,"Roraima","feb",0,"01/01/1998",46.7,0,3.1,22.7
"5281",1999,"Roraima","feb",20,"01/01/1999",0,0,4.5,10.6
"5282",2000,"Roraima","feb",57,"01/01/2000",0,0,1.8,19.6
"5283",2001,"Roraima","feb",646,"01/01/2001",0,0,1.3,20.3
"5284",2002,"Roraima","feb",476,"01/01/2002",6.58,0,4,16.2
"5285",2003,"Roraima","feb",767,"01/01/2003",2.55,0,0.9,21.9
"5286",2004,"Roraima","feb",259,"01/01/2004",0,0,5.4,12.9
"5287",2005,"Roraima","feb",105,"01/01/2005",0,0,6.3,15.4
"5288",2006,"Roraima","feb",283,"01/01/2006",2.74,0,3.6,19.4
"5289",2007,"Roraima","feb",796,"01/01/2007",48.55,0,4.9,19.4
"5290",2008,"Roraima","feb",138,"01/01/2008",0,0,2.7,15.9
"5291",2009,"Roraima","feb",153,"01/01/2009",0,0,3.6,28
"5292",2010,"Roraima","feb",470,"01/01/2010",0,0,4.9,18.9
"5293",2011,"Roraima","feb",112,"01/01/2011",26.13,0,4.9,24.1
"5294",2012,"Roraima","feb",130,"01/01/2012",0,0,3.1,17.8
"5295",2013,"Roraima","feb",62,"01/01/2013",0,0,1.8,20.6
"5296",2014,"Roraima","feb",226,"01/01/2014",0,0,4,28.6
"5297",2015,"Roraima","feb",418,"01/01/2015",0,0,7.2,19.5
"5298",2016,"Roraima","feb",171,"01/01/2016",7.21,0,3.6,6.7
"5299",2017,"Roraima","feb",129,"01/01/2017",1.75,0,2.2,25.3
"5300",1998,"Roraima","mar",0,"01/01/1998",0,0,4.9,17.9
"5301",1999,"Roraima","mar",98,"01/01/1999",0,0,3.6,18.8
"5302",2000,"Roraima","mar",125,"01/01/2000",1.9,0,5.4,16.6
"5303",2001,"Roraima","mar",1.108,"01/01/2001",0,0,4.5,9
"5304",2002,"Roraima","mar",820,"01/01/2002",0,0,4.5,17.3
"5305",2003,"Roraima","mar",1.131,"01/01/2003",2.93,0,4.9,18.8
"5306",2004,"Roraima","mar",276,"01/01/2004",0,0,5.8,21.2
"5307",2005,"Roraima","mar",244,"01/01/2005",11.06,0,2.7,16.4
"5308",2006,"Roraima","mar",385,"01/01/2006",0,0,6.3,26.2
"5309",2007,"Roraima","mar",665,"01/01/2007",10.34,0,4,26.9
"5310",2008,"Roraima","mar",422,"01/01/2008",2.18,0,2.7,18.4
"5311",2009,"Roraima","mar",176,"01/01/2009",0,0,4.5,22.4
"5312",2010,"Roraima","mar",417,"01/01/2010",0,0,2.2,25.9
"5313",2011,"Roraima","mar",91,"01/01/2011",0,0,4,16.8
"5314",2012,"Roraima","mar",99,"01/01/2012",0,0,2.2,20.2
"5315",2013,"Roraima","mar",179,"01/01/2013",0,0,4.5,21.6
"5316",2014,"Roraima","mar",494,"01/01/2014",0,0,4.5,5.3
"5317",2015,"Roraima","mar",163,"01/01/2015",7.04,0,5.4,20.4
"5318",2016,"Roraima","mar",1.081,"01/01/2016",2.93,0,5.4,19.6
"5319",2017,"Roraima","mar",216,"01/01/2017",0,0,4,5.3
"5320",1998,"Roraima","apr",0,"01/01/1998",1.29,0,5.4,25.3
"5321",1999,"Roraima","apr",16,"01/01/1999",12.1,0,5.4,15.5
"5322",2000,"Roraima","apr",0,"01/01/2000",105.66,0,4.5,11.8
"5323",2001,"Roraima","apr",380,"01/01/2001",103.39,0,7.2,19.6
"5324",2002,"Roraima","apr",41,"01/01/2002",0,0,3.6,10.4
"5325",2003,"Roraima","apr",268,"01/01/2003",0,0,4,20.2
"5326",2004,"Roraima","apr",182,"01/01/2004",0,0,5.4,17.9
"5327",2005,"Roraima","apr",22,"01/01/2005",3.18,0,4,19.3
"5328",2006,"Roraima","apr",201,"01/01/2006",0,0,4,19.1
"5329",2007,"Roraima","apr",58,"01/01/2007",0.47,0,4.5,22.8
"5330",2008,"Roraima","apr",175,"01/01/2008",0,0,2.2,17.6
"5331",2009,"Roraima","apr",115,"01/01/2009",1.58,0,4.9,28.6
"5332",2010,"Roraima","apr",15,"01/01/2010",0,0,1.8,19.4
"5333",2011,"Roraima","apr",108,"01/01/2011",7.21,0,2.2,21.9
"5334",2012,"Roraima","apr",25,"01/01/2012",0,0,5.8,17.4
"5335",2013,"Roraima","apr",87,"01/01/2013",5.18,0,4,24.3
"5336",2014,"Roraima","apr",162,"01/01/2014",30.32,0,5.4,19.4
"5337",2015,"Roraima","apr",278,"01/01/2015",0,0,3.1,19.6
"5338",2016,"Roraima","apr",126,"01/01/2016",0,0,6.3,18.9
"5339",2017,"Roraima","apr",51,"01/01/2017",0,0,2.2,10.5
"5340",1998,"Roraima","may",0,"01/01/1998",196.48,0,0.9,12.7
"5341",1999,"Roraima","may",0,"01/01/1999",0,0,4.5,17.4
"5342",2000,"Roraima","may",7,"01/01/2000",1.26,0,3.6,18
"5343",2001,"Roraima","may",9,"01/01/2001",16,0,5.4,15.2
"5344",2002,"Roraima","may",0,"01/01/2002",1.01,0,3.1,8.8
"5345",2003,"Roraima","may",0,"01/01/2003",0,0,3.1,14.7
"5346",2004,"Roraima","may",2,"01/01/2004",0,0,2.2,17.3
"5347",2005,"Roraima","may",1,"01/01/2005",0,0,4.5,20.4
"5348",2006,"Roraima","may",0,"01/01/2006",2,0,2.7,15.2
"5349",2007,"Roraima","may",0,"01/01/2007",7.21,0,1.8,22.3
"5350",2008,"Roraima","may",8,"01/01/2008",6.43,0,4,23.9
"5351",2009,"Roraima","may",219,"01/01/2009",0,0,6.3,17.4
"5352",2010,"Roraima","may",3,"01/01/2010",71.3,0,6.3,4.6
"5353",2011,"Roraima","may",4,"01/01/2011",0,0,4.9,20.8
"5354",2012,"Roraima","may",18,"01/01/2012",3.78,0,3.6,30.6
"5355",2013,"Roraima","may",4,"01/01/2013",0.68,0,4.5,21.9
"5356",2014,"Roraima","may",58,"01/01/2014",7.19,0,1.8,19.3
"5357",2015,"Roraima","may",12,"01/01/2015",0,0,4.5,11.3
"5358",2016,"Roraima","may",22,"01/01/2016",1.43,0,6.7,19.4
"5359",2017,"Roraima","may",29,"01/01/2017",3.07,0,4.9,19.1
"5360",1998,"Roraima","jun",0,"01/01/1998",196.48,0,5.4,18.2
"5361",1999,"Roraima","jun",3,"01/01/1999",11.32,0,3.6,27.8
"5362",2000,"Roraima","jun",0,"01/01/2000",15.45,0,2.7,21.3
"5363",2001,"Roraima","jun",1,"01/01/2001",0,0,5.4,15.2
"5364",2002,"Roraima","jun",0,"01/01/2002",0,0,5.4,24.1
"5365",2003,"Roraima","jun",0,"01/01/2003",0,0,2.7,13.4
"5366",2004,"Roraima","jun",6,"01/01/2004",0,0,2.7,14.4
"5367",2005,"Roraima","jun",5,"01/01/2005",0,0,2.7,16.1
"5368",2006,"Roraima","jun",0,"01/01/2006",7.02,0,3.1,20.2
"5369",2007,"Roraima","jun",1,"01/01/2007",13.99,0,5.8,27.5
"5370",2008,"Roraima","jun",0,"01/01/2008",0.52,0,1.3,24.2
"5371",2009,"Roraima","jun",16,"01/01/2009",0,0,5.4,29.2
"5372",2010,"Roraima","jun",0,"01/01/2010",7.48,0,2.2,21.5
"5373",2011,"Roraima","jun",6,"01/01/2011",2.51,0,3.1,19
"5374",2012,"Roraima","jun",22,"01/01/2012",0,0,4,14.2
"5375",2013,"Roraima","jun",6,"01/01/2013",0,0,2.2,17.6
"5376",2014,"Roraima","jun",4,"01/01/2014",0,0,4,29.6
"5377",2015,"Roraima","jun",3,"01/01/2015",0,0,5.8,12.2
"5378",2016,"Roraima","jun",7,"01/01/2016",0,0,3.1,24.1
"5379",2017,"Roraima","jun",4,"01/01/2017",0,0,4,25.4
"5380",1998,"Roraima","jul",1,"01/01/1998",31.86,0,5.4,21.9
"5381",1999,"Roraima","jul",4,"01/01/1999",0,0,4.9,27.4
"5382",2000,"Roraima","jul",0,"01/01/2000",0,0,4.9,9.8
"5383",2001,"Roraima","jul",1,"01/01/2001",27.35,0,2.2,10.1
"5384",2002,"Roraima","jul",7,"01/01/2002",0,0,1.8,14.1
"5385",2003,"Roraima","jul",0,"01/01/2003",0,0,2.7,18
"5386",2004,"Roraima","jul",2,"01/01/2004",0,0,5.4,30.2
"5387",2005,"Roraima","jul",2,"01/01/2005",71.3,0,4.5,24.6
"5388",2006,"Roraima","jul",0,"01/01/2006",0,0,5.4,19.8
"5389",2007,"Roraima","jul",3,"01/01/2007",0,0,2.2,14.2
"5390",2008,"Roraima","jul",0,"01/01/2008",0,0,2.7,22.7
"5391",2009,"Roraima","jul",18,"01/01/2009",26.13,0,4,20.6
"5392",2010,"Roraima","jul",1,"01/01/2010",0,0,2.2,17.4
"5393",2011,"Roraima","jul",9,"01/01/2011",0,0,2.2,18.2
"5394",2012,"Roraima","jul",2,"01/01/2012",0,0,4.5,19.1
"5395",2013,"Roraima","jul",4,"01/01/2013",0,0,4.9,10.6
"5396",2014,"Roraima","jul",9,"01/01/2014",3.93,0,2.2,21
"5397",2015,"Roraima","jul",5,"01/01/2015",20.03,0,6.7,18.9
"5398",2016,"Roraima","jul",0,"01/01/2016",43.32,0,2.7,27.9
"5399",2017,"Roraima","jul",3,"01/01/2017",3.05,0,2.2,19.7
"5400",1998,"Roraima","aug",0,"01/01/1998",3.18,0,4.5,22.8
"5401",1999,"Roraima","aug",1,"01/01/1999",0,0,1.8,28.7
"5402",2000,"Roraima","aug",9,"01/01/2000",0,0,3.6,11.4
"5403",2001,"Roraima","aug",4,"01/01/2001",1.26,0,3.1,20.4
"5404",2002,"Roraima","aug",7,"01/01/2002",6.43,0,4.9,18.2
"5405",2003,"Roraima","aug",2,"01/01/2003",13.05,0,9.4,18.2
"5406",2004,"Roraima","aug",18,"01/01/2004",0,0,3.6,22.7
"5407",2005,"Roraima","aug",9,"01/01/2005",0,0,1.8,14.4
"5408",2006,"Roraima","aug",4,"01/01/2006",0,0,5.4,17.4
"5409",2007,"Roraima","aug",2,"01/01/2007",0,0,8.9,10.2
"5410",2008,"Roraima","aug",4,"01/01/2008",1090.84,0,2.7,18.2
"5411",2009,"Roraima","aug",29,"01/01/2009",4.88,0,2.2,5.3
"5412",2010,"Roraima","aug",3,"01/01/2010",0,0,2.7,16.6
"5413",2011,"Roraima","aug",39,"01/01/2011",746.28,0,2.7,26.3
"5414",2012,"Roraima","aug",4,"01/01/2012",49.59,0,4.9,16.2
"5415",2013,"Roraima","aug",3,"01/01/2013",0,0,3.1,20.8
"5416",2014,"Roraima","aug",12,"01/01/2014",61.13,0,1.8,20.6
"5417",2015,"Roraima","aug",11,"01/01/2015",36.85,0,4.9,18.8
"5418",2016,"Roraima","aug",11,"01/01/2016",0,0,5.4,20.8
"5419",2017,"Roraima","aug",35,"01/01/2017",0,0,4.9,22.8
"5420",1998,"Roraima","sep",2,"01/01/1998",0,0,2.2,10.6
"5421",1999,"Roraima","sep",3,"01/01/1999",70.76,0,4.9,22.6
"5422",2000,"Roraima","sep",12,"01/01/2000",1.36,0,2.2,15.4
"5423",2001,"Roraima","sep",1,"01/01/2001",0,0,5.8,23.7
"5424",2002,"Roraima","sep",48,"01/01/2002",15.34,0,2.2,26.7
"5425",2003,"Roraima","sep",6,"01/01/2003",0,0,3.1,19.3
"5426",2004,"Roraima","sep",9,"01/01/2004",4.88,0,2.2,27.4
"5427",2005,"Roraima","sep",72,"01/01/2005",0.36,0,2.2,10.6
"5428",2006,"Roraima","sep",40,"01/01/2006",6.43,0,4,11.7
"5429",2007,"Roraima","sep",9,"01/01/2007",0,0,7.6,22.5
"5430",2008,"Roraima","sep",17,"01/01/2008",0,0,7.6,15.8
"5431",2009,"Roraima","sep",117,"01/01/2009",0,0,1.8,19.4
"5432",2010,"Roraima","sep",18,"01/01/2010",0,0,5.8,8.2
"5433",2011,"Roraima","sep",53,"01/01/2011",28.66,0,2.2,18.9
"5434",2012,"Roraima","sep",67,"01/01/2012",0,0,4.9,20.4
"5435",2013,"Roraima","sep",18,"01/01/2013",0,0,5.4,21.2
"5436",2014,"Roraima","sep",67,"01/01/2014",4.62,0,2.2,5.3
"5437",2015,"Roraima","sep",77,"01/01/2015",0,0,4.5,24.3
"5438",2016,"Roraima","sep",19,"01/01/2016",8,0,2.7,16.2
"5439",2017,"Roraima","sep",43,"01/01/2017",14.29,0,4.5,21.7
"5440",1998,"Roraima","oct",1,"01/01/1998",0,0,4,21.4
"5441",1999,"Roraima","oct",10,"01/01/1999",1.38,0,2.2,17.1
"5442",2000,"Roraima","oct",25,"01/01/2000",0,0,4.5,21.3
"5443",2001,"Roraima","oct",13,"01/01/2001",0,0,2.2,21.3
"5444",2002,"Roraima","oct",191,"01/01/2002",0,0,3.6,19.8
"5445",2003,"Roraima","oct",14,"01/01/2003",0,0.4,4.9,19.6
"5446",2004,"Roraima","oct",53,"01/01/2004",174.63,0,5.4,28.3
"5447",2005,"Roraima","oct",88,"01/01/2005",6.61,0,4,14.2
"5448",2006,"Roraima","oct",135,"01/01/2006",0,0,2.7,16.6
"5449",2007,"Roraima","oct",15,"01/01/2007",12.1,0,2.7,19.8
"5450",2008,"Roraima","oct",78,"01/01/2008",0,0,2.2,20.4
"5451",2009,"Roraima","oct",197,"01/01/2009",2.57,0,3.6,21.8
"5452",2010,"Roraima","oct",64,"01/01/2010",34.36,0,6.3,15.8
"5453",2011,"Roraima","oct",65,"01/01/2011",14.57,0,2.2,18.9
"5454",2012,"Roraima","oct",152,"01/01/2012",0,0,4,21.4
"5455",2013,"Roraima","oct",63,"01/01/2013",0,0,5.4,15.9
"5456",2014,"Roraima","oct",61,"01/01/2014",15.64,0,2.7,13.3
"5457",2015,"Roraima","oct",181,"01/01/2015",0,0,4.5,19.6
"5458",2016,"Roraima","oct",101,"01/01/2016",5.83,0,3.6,23.3
"5459",2017,"Roraima","oct",156,"01/01/2017",0,0,4,17.9
"5460",1998,"Roraima","nov",1,"01/01/1998",13.06,0,5.4,14.2
"5461",1999,"Roraima","nov",15,"01/01/1999",27.35,0,4,19.4
"5462",2000,"Roraima","nov",32,"01/01/2000",2.57,0,3.6,15.2
"5463",2001,"Roraima","nov",76,"01/01/2001",0.9,0,5.4,21.1
"5464",2002,"Roraima","nov",133,"01/01/2002",0,0,2.7,28.2
"5465",2003,"Roraima","nov",27,"01/01/2003",0,0,2.7,14.3
"5466",2004,"Roraima","nov",135,"01/01/2004",0,0,5.4,17.7
"5467",2005,"Roraima","nov",135,"01/01/2005",0,0,1.3,20.7
"5468",2006,"Roraima","nov",26,"01/01/2006",0,0,8.5,31
"5469",2007,"Roraima","nov",112,"01/01/2007",0.41,0,5.4,16.6
"5470",2008,"Roraima","nov",39,"01/01/2008",0,0,3.6,19.8
"5471",2009,"Roraima","nov",312,"01/01/2009",11.22,0,7.6,5.1
"5472",2010,"Roraima","nov",27,"01/01/2010",3.35,0,3.1,22.1
"5473",2011,"Roraima","nov",121,"01/01/2011",18.3,0,3.6,19.1
"5474",2012,"Roraima","nov",187,"01/01/2012",0,0,4,17.9
"5475",2013,"Roraima","nov",106,"01/01/2013",24.23,0,3.1,20.8
"5476",2014,"Roraima","nov",143,"01/01/2014",61.13,0,4,21.3
"5477",2015,"Roraima","nov",280,"01/01/2015",0,0,4.5,17.2
"5478",2016,"Roraima","nov",71,"01/01/2016",28.74,0,7.6,8.8
"5479",2017,"Roraima","nov",327,"01/01/2017",5.44,0,2.7,32.3
"5480",1998,"Roraima","dec",16,"01/01/1998",0,0,3.6,25
"5481",1999,"Roraima","dec",35,"01/01/1999",3.63,0,3.6,13.3
"5482",2000,"Roraima","dec",77,"01/01/2000",0,0,7.6,21.6
"5483",2001,"Roraima","dec",76,"01/01/2001",0,0,3.6,25.9
"5484",2002,"Roraima","dec",199,"01/01/2002",5.33,0,6.3,7.5
"5485",2003,"Roraima","dec",157,"01/01/2003",0.77,0,4,24.6
"5486",2004,"Roraima","dec",160,"01/01/2004",3.05,0,1.8,18.3
"5487",2005,"Roraima","dec",71,"01/01/2005",0,0,1.3,14.4
"5488",2006,"Roraima","dec",101,"01/01/2006",0,0,0.9,20.5
"5489",2007,"Roraima","dec",8,"01/01/2007",8,0,5.4,20.5
"5490",2008,"Roraima","dec",5,"01/01/2008",0,0,2.7,20.7
"5491",2009,"Roraima","dec",290,"01/01/2009",0,0,6.3,11.5
"5492",2010,"Roraima","dec",73,"01/01/2010",1.94,0,2.2,17
"5493",2011,"Roraima","dec",249,"01/01/2011",9.27,0,7.6,23.9
"5494",2012,"Roraima","dec",78,"01/01/2012",24.23,0,2.2,24.2
"5495",2013,"Roraima","dec",65,"01/01/2013",31.86,0,3.6,23.7
"5496",2014,"Roraima","dec",277,"01/01/2014",0,0,2.2,17.3
"5497",2015,"Roraima","dec",304,"01/01/2015",7.04,0,1.3,18.6
"5498",2016,"Roraima","dec",136,"01/01/2016",3.19,0,6.3,11.6
"5499",1998,"Santa Catarina","jan",0,"01/01/1998",0,0,7.6,10.2
"5500",1999,"Santa Catarina","jan",11,"01/01/1999",0,0,2.7,22.2
"5501",2000,"Santa Catarina","jan",14,"01/01/2000",2.55,0,0.9,23.1
"5502",2001,"Santa Catarina","jan",11,"01/01/2001",3.18,0,2.7,19.1
"5503",2002,"Santa Catarina","jan",22,"01/01/2002",2.47,0,3.6,19.8
"5504",2003,"Santa Catarina","jan",45,"01/01/2003",0,0,0.9,22.1
"5505",2004,"Santa Catarina","jan",37,"01/01/2004",0,0,4,17.3
"5506",2005,"Santa Catarina","jan",46,"01/01/2005",0,0,4.9,24.6
"5507",2006,"Santa Catarina","jan",41,"01/01/2006",8.68,0,4.5,16.8
"5508",2007,"Santa Catarina","jan",9,"01/01/2007",0,0,7.6,18.4
"5509",2008,"Santa Catarina","jan",25,"01/01/2008",0,0,3.1,5.3
"5510",2009,"Santa Catarina","jan",21,"01/01/2009",0.71,0,3.6,21.1
"5511",2010,"Santa Catarina","jan",2,"01/01/2010",0,0,7.6,15.8
"5512",2011,"Santa Catarina","jan",9,"01/01/2011",0,0,4.5,16.8
"5513",2012,"Santa Catarina","jan",14,"01/01/2012",0,0,6.3,5.1
"5514",2013,"Santa Catarina","jan",18,"01/01/2013",15.64,0,4.9,31
"5515",2014,"Santa Catarina","jan",58,"01/01/2014",0,0,3.1,17.7
"5516",2015,"Santa Catarina","jan",28,"01/01/2015",2.93,0,4,19.7
"5517",2016,"Santa Catarina","jan",53,"01/01/2016",0,0,1.3,20.8
"5518",2017,"Santa Catarina","jan",46,"01/01/2017",0,0,3.1,13.8
"5519",1998,"Santa Catarina","feb",0,"01/01/1998",0,0,2.7,18.2
"5520",1999,"Santa Catarina","feb",2,"01/01/1999",1.58,0,2.7,18
"5521",2000,"Santa Catarina","feb",8,"01/01/2000",103.39,0,3.6,27.7
"5522",2001,"Santa Catarina","feb",0,"01/01/2001",11.06,0,8.5,19.6
"5523",2002,"Santa Catarina","feb",5,"01/01/2002",0,0,2.2,20.7
"5524",2003,"Santa Catarina","feb",43,"01/01/2003",154.88,0,4,15.6
"5525",2004,"Santa Catarina","feb",29,"01/01/2004",0,0,3.1,22.3
"5526",2005,"Santa Catarina","feb",46,"01/01/2005",18.3,0,3.1,20.4
"5527",2006,"Santa Catarina","feb",18,"01/01/2006",105.66,0,6.7,19.6
"5528",2007,"Santa Catarina","feb",14,"01/01/2007",1.23,0,7.2,22.9
"5529",2008,"Santa Catarina","feb",29,"01/01/2008",0,0,2.2,20.5
"5530",2009,"Santa Catarina","feb",7,"01/01/2009",0,0,3.1,24
"5531",2010,"Santa Catarina","feb",15,"01/01/2010",7.21,0,4,20.6
"5532",2011,"Santa Catarina","feb",1,"01/01/2011",0,0,4.9,25.3
"5533",2012,"Santa Catarina","feb",13,"01/01/2012",0,0,4.5,6.7
"5534",2013,"Santa Catarina","feb",12,"01/01/2013",1.47,0,2.2,23.7
"5535",2014,"Santa Catarina","feb",27,"01/01/2014",8,0,2.2,28.3
"5536",2015,"Santa Catarina","feb",23,"01/01/2015",6.44,0,1.3,12.2
"5537",2016,"Santa Catarina","feb",10,"01/01/2016",8.59,0,4,16.7
"5538",2017,"Santa Catarina","feb",31,"01/01/2017",0,0,0.9,17.8
"5539",1998,"Santa Catarina","mar",0,"01/01/1998",0,0,2.2,13.8
"5540",1999,"Santa Catarina","mar",7,"01/01/1999",3.94,0,5.4,17.4
"5541",2000,"Santa Catarina","mar",46,"01/01/2000",0.77,0,3.1,21.8
"5542",2001,"Santa Catarina","mar",1,"01/01/2001",0,0,2.2,11.7
"5543",2002,"Santa Catarina","mar",12,"01/01/2002",1.1,0,7.6,18.6
"5544",2003,"Santa Catarina","mar",58,"01/01/2003",0,0,4.5,18.6
"5545",2004,"Santa Catarina","mar",73,"01/01/2004",0,0,1.3,21.9
"5546",2005,"Santa Catarina","mar",92,"01/01/2005",0,0,4,11.7
"5547",2006,"Santa Catarina","mar",48,"01/01/2006",7.04,0,6.7,13.8
"5548",2007,"Santa Catarina","mar",23,"01/01/2007",0,0,3.6,16.1
"5549",2008,"Santa Catarina","mar",14,"01/01/2008",0,0,7.6,21.9
"5550",2009,"Santa Catarina","mar",33,"01/01/2009",2.01,0,5.4,25.3
"5551",2010,"Santa Catarina","mar",9,"01/01/2010",0,0,2.7,23.8
"5552",2011,"Santa Catarina","mar",8,"01/01/2011",0,0,4,15.4
"5553",2012,"Santa Catarina","mar",65,"01/01/2012",0,0,3.1,5.1
"5554",2013,"Santa Catarina","mar",14,"01/01/2013",20.03,0,1.8,24.6
"5555",2014,"Santa Catarina","mar",15,"01/01/2014",0,0,4.9,29.2
"5556",2015,"Santa Catarina","mar",37,"01/01/2015",9.77,0,5.8,8.2
"5557",2016,"Santa Catarina","mar",21,"01/01/2016",28.66,0,6.3,24.6
"5558",2017,"Santa Catarina","mar",12,"01/01/2017",0.61,0,3.6,19.1
"5559",1998,"Santa Catarina","apr",0,"01/01/1998",0,0,4.5,22.8
"5560",1999,"Santa Catarina","apr",0,"01/01/1999",2.18,0,2.2,15.7
"5561",2000,"Santa Catarina","apr",7,"01/01/2000",11.32,0,3.6,17.6
"5562",2001,"Santa Catarina","apr",1,"01/01/2001",0,0,0.9,20.6
"5563",2002,"Santa Catarina","apr",7,"01/01/2002",212.88,0,2.7,26.4
"5564",2003,"Santa Catarina","apr",120,"01/01/2003",0,0,1.8,19.1
"5565",2004,"Santa Catarina","apr",59,"01/01/2004",0,0,4.9,16.8
"5566",2005,"Santa Catarina","apr",25,"01/01/2005",0,0,4,24.8
"5567",2006,"Santa Catarina","apr",30,"01/01/2006",1.63,0,2.7,16.1
"5568",2007,"Santa Catarina","apr",2,"01/01/2007",0,0,3.1,20.3
"5569",2008,"Santa Catarina","apr",31,"01/01/2008",28.66,0,2.2,20.1
"5570",2009,"Santa Catarina","apr",57,"01/01/2009",15.64,0,2.7,21.8
"5571",2010,"Santa Catarina","apr",19,"01/01/2010",0,0,3.1,10.6
"5572",2011,"Santa Catarina","apr",5,"01/01/2011",2.18,0,3.6,21.4
"5573",2012,"Santa Catarina","apr",40,"01/01/2012",9.96,0,5.4,9.8
"5574",2013,"Santa Catarina","apr",46,"01/01/2013",46.7,0,4,11.3
"5575",2014,"Santa Catarina","apr",34,"01/01/2014",0,0,3.6,22.8
"5576",2015,"Santa Catarina","apr",32,"01/01/2015",3.09,0,4.5,21.2
"5577",2016,"Santa Catarina","apr",36,"01/01/2016",0,0,2.2,19.4
"5578",2017,"Santa Catarina","apr",26,"01/01/2017",6.54,0,6.3,22.7
"5579",1998,"Santa Catarina","may",0,"01/01/1998",0,0,5.4,14
"5580",1999,"Santa Catarina","may",1,"01/01/1999",0,0,2.7,27.9
"5581",2000,"Santa Catarina","may",0,"01/01/2000",8.12,0,2.2,18.2
"5582",2001,"Santa Catarina","may",2,"01/01/2001",18.3,0,2.7,30.8
"5583",2002,"Santa Catarina","may",3,"01/01/2002",0,0,3.6,19.1
"5584",2003,"Santa Catarina","may",84,"01/01/2003",43.32,0,9.4,13.7
"5585",2004,"Santa Catarina","may",2,"01/01/2004",13.05,0,4.5,20.1
"5586",2005,"Santa Catarina","may",21,"01/01/2005",200.94,0,4,4.6
"5587",2006,"Santa Catarina","may",33,"01/01/2006",10.73,0,0.9,22.1
"5588",2007,"Santa Catarina","may",2,"01/01/2007",0,0,8,15.5
"5589",2008,"Santa Catarina","may",15,"01/01/2008",0,0,2.2,19.6
"5590",2009,"Santa Catarina","may",33,"01/01/2009",4.95,0,0.9,22.9
"5591",2010,"Santa Catarina","may",1,"01/01/2010",0,0,5.8,11
"5592",2011,"Santa Catarina","may",16,"01/01/2011",0,0,2.2,25.9
"5593",2012,"Santa Catarina","may",60,"01/01/2012",0,0,3.6,20.3
"5594",2013,"Santa Catarina","may",52,"01/01/2013",6.38,0,4.5,21.8
"5595",2014,"Santa Catarina","may",42,"01/01/2014",0,0,3.6,20.4
"5596",2015,"Santa Catarina","may",70,"01/01/2015",0,0,4.9,15.9
"5597",2016,"Santa Catarina","may",26,"01/01/2016",0,0,2.7,19.1
"5598",2017,"Santa Catarina","may",36,"01/01/2017",0,0,1.3,23.3
"5599",1998,"Santa Catarina","jun",2,"01/01/1998",0,0,4.9,18.5
"5600",1999,"Santa Catarina","jun",0,"01/01/1999",0,0,3.6,19.8
"5601",2000,"Santa Catarina","jun",2,"01/01/2000",0,0,4,20.5
"5602",2001,"Santa Catarina","jun",1,"01/01/2001",5.44,0,3.1,11.8
"5603",2002,"Santa Catarina","jun",0,"01/01/2002",0,0,3.1,21.4
"5604",2003,"Santa Catarina","jun",68,"01/01/2003",0.68,0,3.6,25.3
"5605",2004,"Santa Catarina","jun",127,"01/01/2004",0,0,5.4,17.9
"5606",2005,"Santa Catarina","jun",58,"01/01/2005",27.35,0,3.6,16.4
"5607",2006,"Santa Catarina","jun",32,"01/01/2006",5.86,0,6.3,17
"5608",2007,"Santa Catarina","jun",11,"01/01/2007",0,0,3.1,19
"5609",2008,"Santa Catarina","jun",2,"01/01/2008",0,0,6.3,23.7
"5610",2009,"Santa Catarina","jun",14,"01/01/2009",0,0,1.3,17.1
