"","year","state","month","number","date","area","rain","wind","temp"
"5690",2009,"Santa Catarina","oct",252,"01/01/2009",28.66,0,4.9,18.9
"5691",2010,"Santa Catarina","oct",76,"01/01/2010",0,0,7.6,23.9
"5692",2011,"Santa Catarina","oct",102,"01/01/2011",0,0,4.5,24.8
"5693",2012,"Santa Catarina","oct",34,"01/01/2012",23.41,0,1.3,19.1
"5694",2013,"Santa Catarina","oct",107,"01/01/2013",26.13,0,8,28.6
"5695",2014,"Santa Catarina","oct",122,"01/01/2014",0,0,5.8,18.6
"5696",2015,"Santa Catarina","oct",21,"01/01/2015",6.1,0,2.2,19.1
"5697",2016,"Santa Catarina","oct",56,"01/01/2016",24.23,0,6.3,27.2
"5698",2017,"Santa Catarina","oct",51,"01/01/2017",1.94,0,2.2,4.8
"5699",1998,"Santa Catarina","nov",21,"01/01/1998",12.18,0,2.2,23.3
"5700",1999,"Santa Catarina","nov",84,"01/01/1999",0,0,2.7,23
"5701",2000,"Santa Catarina","nov",19,"01/01/2000",0,0,2.2,15.1
"5702",2001,"Santa Catarina","nov",66,"01/01/2001",0,0,4.9,25.9
"5703",2002,"Santa Catarina","nov",348,"01/01/2002",0,0,3.6,20.6
"5704",2003,"Santa Catarina","nov",347,"01/01/2003",0,0,2.7,15.4
"5705",2004,"Santa Catarina","nov",279,"01/01/2004",0,0,4.9,15.4
"5706",2005,"Santa Catarina","nov",384,"01/01/2005",0,0,4.5,19.4
"5707",2006,"Santa Catarina","nov",45,"01/01/2006",0,0,3.1,17.4
"5708",2007,"Santa Catarina","nov",26,"01/01/2007",2.77,0,5.4,27.8
"5709",2008,"Santa Catarina","nov",16,"01/01/2008",4.96,0,4.5,17.8
"5710",2009,"Santa Catarina","nov",61,"01/01/2009",0,0,4,17.9
"5711",2010,"Santa Catarina","nov",88,"01/01/2010",7.36,0,4,12.9
"5712",2011,"Santa Catarina","nov",79,"01/01/2011",0,0,2.7,15.2
"5713",2012,"Santa Catarina","nov",72,"01/01/2012",2.55,0,3.1,25.9
"5714",2013,"Santa Catarina","nov",84,"01/01/2013",9.96,0,1.8,22.1
"5715",2014,"Santa Catarina","nov",43,"01/01/2014",1.19,0,3.1,25.3
"5716",2015,"Santa Catarina","nov",9,"01/01/2015",0,0,6.3,20.8
"5717",2016,"Santa Catarina","nov",156,"01/01/2016",6.1,0,3.6,13.3
"5718",2017,"Santa Catarina","nov",152,"01/01/2017",2.75,0,1.8,10.1
"5719",1998,"Santa Catarina","dec",26,"01/01/1998",9.96,0,2.2,6.7
"5720",1999,"Santa Catarina","dec",89,"01/01/1999",9.96,0,3.6,23.7
"5721",2000,"Santa Catarina","dec",29,"01/01/2000",0,0,3.6,15.2
"5722",2001,"Santa Catarina","dec",45,"01/01/2001",0,0,5.4,10.6
"5723",2002,"Santa Catarina","dec",76,"01/01/2002",2.93,0,2.2,23.3
"5724",2003,"Santa Catarina","dec",129,"01/01/2003",0,0,5.8,23.9
"5725",2004,"Santa Catarina","dec",68,"01/01/2004",10.08,0,4,25.7
"5726",2005,"Santa Catarina","dec",17,"01/01/2005",4.4,0,9.4,5.1
"5727",2006,"Santa Catarina","dec",7,"01/01/2006",0,0,4.5,13.3
"5728",2007,"Santa Catarina","dec",17,"01/01/2007",7.4,0,4.5,19.6
"5729",2008,"Santa Catarina","dec",29,"01/01/2008",0,0,4,27.7
"5730",2009,"Santa Catarina","dec",20,"01/01/2009",26.13,0,3.6,18.9
"5731",2010,"Santa Catarina","dec",23,"01/01/2010",0,0,1.8,29.6
"5732",2011,"Santa Catarina","dec",24,"01/01/2011",1.38,0,0.9,22.3
"5733",2012,"Santa Catarina","dec",32,"01/01/2012",0,0,0.9,25.4
"5734",2013,"Santa Catarina","dec",74,"01/01/2013",0,0,5.4,17.4
"5735",2014,"Santa Catarina","dec",45,"01/01/2014",48.55,0,3.6,20.6
"5736",2015,"Santa Catarina","dec",19,"01/01/2015",0,0,5.4,20.2
"5737",2016,"Santa Catarina","dec",20,"01/01/2016",3.18,0,3.6,14
"5738",1998,"Sao Paulo","jan",0,"01/01/1998",0,0,1.3,22.2
"5739",1999,"Sao Paulo","jan",7,"01/01/1999",13.05,0,4,18.9
"5740",2000,"Sao Paulo","jan",36,"01/01/2000",0,0,2.7,11.5
"5741",2001,"Sao Paulo","jan",26,"01/01/2001",3.93,0,5.8,24.6
"5742",2002,"Sao Paulo","jan",19,"01/01/2002",174.63,0,7.6,23.5
"5743",2003,"Sao Paulo","jan",59,"01/01/2003",14.57,0,4.9,27.2
"5744",2004,"Sao Paulo","jan",37,"01/01/2004",2.57,0,5.4,18
"5745",2005,"Sao Paulo","jan",26,"01/01/2005",0,0,4.5,27.8
"5746",2006,"Sao Paulo","jan",76,"01/01/2006",0,0,4.9,15.9
"5747",2007,"Sao Paulo","jan",14,"01/01/2007",3.52,0,4.9,14.2
"5748",2008,"Sao Paulo","jan",34,"01/01/2008",70.76,0,2.2,18.9
"5749",2009,"Sao Paulo","jan",12,"01/01/2009",0,0,5.4,27.8
"5750",2010,"Sao Paulo","jan",45,"01/01/2010",30.18,0,5.4,23.5
"5751",2011,"Sao Paulo","jan",75,"01/01/2011",0,0,4.9,15.9
"5752",2012,"Sao Paulo","jan",38,"01/01/2012",6.57,0,1.8,24.3
"5753",2013,"Sao Paulo","jan",36,"01/01/2013",105.66,0,3.6,17
"5754",2014,"Sao Paulo","jan",99,"01/01/2014",8.85,0,4,4.6
"5755",2015,"Sao Paulo","jan",120,"01/01/2015",0,0,8.5,23.4
"5756",2016,"Sao Paulo","jan",85,"01/01/2016",0,0,5.8,14.2
"5757",2017,"Sao Paulo","jan",28,"01/01/2017",0.79,0,5.4,20.3
"5758",1998,"Sao Paulo","feb",0,"01/01/1998",14.29,0,2.2,20.7
"5759",1999,"Sao Paulo","feb",47,"01/01/1999",0,0,2.7,23.7
"5760",2000,"Sao Paulo","feb",25,"01/01/2000",24.59,0,2.7,21
"5761",2001,"Sao Paulo","feb",25,"01/01/2001",0,0,3.1,29.2
"5762",2002,"Sao Paulo","feb",19,"01/01/2002",14.68,0,1.8,23.8
"5763",2003,"Sao Paulo","feb",137,"01/01/2003",17.2,0,3.1,24.2
"5764",2004,"Sao Paulo","feb",41,"01/01/2004",8.98,0,4.9,32.4
"5765",2005,"Sao Paulo","feb",78,"01/01/2005",0,0,1.3,15.2
"5766",2006,"Sao Paulo","feb",59,"01/01/2006",1.94,0,1.8,18.4
"5767",2007,"Sao Paulo","feb",96,"01/01/2007",0,0,6.7,10.3
"5768",2008,"Sao Paulo","feb",30,"01/01/2008",0,0,3.1,17.9
"5769",2009,"Sao Paulo","feb",65,"01/01/2009",0,0,4,27.4
"5770",2010,"Sao Paulo","feb",152,"01/01/2010",0,0,3.1,21.3
"5771",2011,"Sao Paulo","feb",73,"01/01/2011",3.94,0,5.8,24.8
"5772",2012,"Sao Paulo","feb",81,"01/01/2012",0,0,2.7,16.6
"5773",2013,"Sao Paulo","feb",100,"01/01/2013",36.85,0,4,23
"5774",2014,"Sao Paulo","feb",112,"01/01/2014",1.23,0,2.2,21.8
"5775",2015,"Sao Paulo","feb",69,"01/01/2015",5.8,0,1.8,18.7
"5776",2016,"Sao Paulo","feb",188,"01/01/2016",2.18,0,2.7,20.4
"5777",2017,"Sao Paulo","feb",107,"01/01/2017",0,0,4,24.3
"5778",1998,"Sao Paulo","mar",0,"01/01/1998",82.75,0,4.9,20.6
"5779",1999,"Sao Paulo","mar",78,"01/01/1999",0,0,2.2,23.9
"5780",2000,"Sao Paulo","mar",26,"01/01/2000",1.64,0,2.7,15.9
"5781",2001,"Sao Paulo","mar",35,"01/01/2001",46.7,0,8.5,15.8
"5782",2002,"Sao Paulo","mar",111,"01/01/2002",2.03,0,4,12.7
"5783",2003,"Sao Paulo","mar",86,"01/01/2003",1.69,0,1.8,20.5
"5784",2004,"Sao Paulo","mar",73,"01/01/2004",7.8,0,4,18.2
"5785",2005,"Sao Paulo","mar",73,"01/01/2005",0,0,4,19.1
"5786",2006,"Sao Paulo","mar",106,"01/01/2006",4.88,0,2.2,17.7
"5787",2007,"Sao Paulo","mar",152,"01/01/2007",9.41,0,4.9,19.2
"5788",2008,"Sao Paulo","mar",72,"01/01/2008",10.08,0,2.7,18.6
"5789",2009,"Sao Paulo","mar",55,"01/01/2009",0.52,0,4.5,19.1
"5790",2010,"Sao Paulo","mar",111,"01/01/2010",103.39,0,5.4,27.7
"5791",2011,"Sao Paulo","mar",45,"01/01/2011",0.33,0,3.1,24.3
"5792",2012,"Sao Paulo","mar",99,"01/01/2012",0,0,2.7,16.9
"5793",2013,"Sao Paulo","mar",57,"01/01/2013",17.2,0,3.6,27.5
"5794",2014,"Sao Paulo","mar",75,"01/01/2014",11.53,0,4.9,15.9
"5795",2015,"Sao Paulo","mar",68,"01/01/2015",0,0,1.8,24.8
"5796",2016,"Sao Paulo","mar",82,"01/01/2016",3.63,0,7.2,8.7
"5797",2017,"Sao Paulo","mar",103,"01/01/2017",2.64,0,5.4,13.9
"5798",1998,"Sao Paulo","apr",0,"01/01/1998",200.94,0,3.1,17.1
"5799",1999,"Sao Paulo","apr",291,"01/01/1999",0,0,6.3,27.7
"5800",2000,"Sao Paulo","apr",102,"01/01/2000",6.54,0,0.4,25.5
"5801",2001,"Sao Paulo","apr",61,"01/01/2001",0.52,0,3.6,21.7
"5802",2002,"Sao Paulo","apr",178,"01/01/2002",0,0,4.5,14.1
"5803",2003,"Sao Paulo","apr",106,"01/01/2003",0,0,5.4,20.1
"5804",2004,"Sao Paulo","apr",36,"01/01/2004",0,0,5.8,25.9
"5805",2005,"Sao Paulo","apr",62,"01/01/2005",19.23,0,3.1,24.8
"5806",2006,"Sao Paulo","apr",63,"01/01/2006",1.61,0,4.5,21.1
"5807",2007,"Sao Paulo","apr",44,"01/01/2007",0,0,3.1,24.2
"5808",2008,"Sao Paulo","apr",84,"01/01/2008",0,0,4.5,24.2
"5809",2009,"Sao Paulo","apr",67,"01/01/2009",0,0,5.8,11.6
"5810",2010,"Sao Paulo","apr",91,"01/01/2010",6.58,0,4,20.2
"5811",2011,"Sao Paulo","apr",52,"01/01/2011",0,0,1.3,16.2
"5812",2012,"Sao Paulo","apr",82,"01/01/2012",0,0,7.6,17.9
"5813",2013,"Sao Paulo","apr",103,"01/01/2013",0,0,4,18.7
"5814",2014,"Sao Paulo","apr",103,"01/01/2014",0,0,5.4,21.2
"5815",2015,"Sao Paulo","apr",76,"01/01/2015",39.35,0,2.2,30.2
"5816",2016,"Sao Paulo","apr",307,"01/01/2016",1.12,0,4.5,24.6
"5817",2017,"Sao Paulo","apr",41,"01/01/2017",0.75,0,2.2,21.6
"5818",1998,"Sao Paulo","may",0,"01/01/1998",0,0,8.5,13.1
"5819",1999,"Sao Paulo","may",500,"01/01/1999",0,0,4.5,19.6
"5820",2000,"Sao Paulo","may",300,"01/01/2000",0,0,3.6,17.7
"5821",2001,"Sao Paulo","may",211,"01/01/2001",1.12,0,6.7,11.5
"5822",2002,"Sao Paulo","may",319,"01/01/2002",0,0,6.7,23.3
"5823",2003,"Sao Paulo","may",69,"01/01/2003",0,0,4.9,19.8
"5824",2004,"Sao Paulo","may",60,"01/01/2004",0,0,2.7,23.4
"5825",2005,"Sao Paulo","may",212,"01/01/2005",0,0,4,14.2
"5826",2006,"Sao Paulo","may",88,"01/01/2006",6.57,0,4,15.6
"5827",2007,"Sao Paulo","may",69,"01/01/2007",0,0,4,21.2
"5828",2008,"Sao Paulo","may",40,"01/01/2008",0,0,1.8,17.7
"5829",2009,"Sao Paulo","may",142,"01/01/2009",0,0,2.7,18.6
"5830",2010,"Sao Paulo","may",150,"01/01/2010",1.29,0,5.4,17.4
"5831",2011,"Sao Paulo","may",136,"01/01/2011",7.04,0,5.8,12.4
"5832",2012,"Sao Paulo","may",82,"01/01/2012",1.43,0,2.2,18.9
"5833",2013,"Sao Paulo","may",118,"01/01/2013",0,0,4.9,20.7
"5834",2014,"Sao Paulo","may",181,"01/01/2014",0,0,4.5,23.9
"5835",2015,"Sao Paulo","may",65,"01/01/2015",0,0,4,19.3
"5836",2016,"Sao Paulo","may",139,"01/01/2016",28.66,0,5.4,11.2
"5837",2017,"Sao Paulo","may",43,"01/01/2017",10.02,0,4.9,15.9
"5838",1998,"Sao Paulo","jun",451,"01/01/1998",37.02,0,4.9,22.1
"5839",1999,"Sao Paulo","jun",522,"01/01/1999",0,0,4,23.4
"5840",2000,"Sao Paulo","jun",606,"01/01/2000",42.87,0,7.2,23.9
"5841",2001,"Sao Paulo","jun",346,"01/01/2001",0,0,5.4,22.1
"5842",2002,"Sao Paulo","jun",562,"01/01/2002",3.33,0,1.3,28
"5843",2003,"Sao Paulo","jun",132,"01/01/2003",0,0,2.7,21.5
"5844",2004,"Sao Paulo","jun",231,"01/01/2004",0,0,4,12.8
"5845",2005,"Sao Paulo","jun",236,"01/01/2005",0,0,7.6,21.9
"5846",2006,"Sao Paulo","jun",97,"01/01/2006",0,0,4.5,14
"5847",2007,"Sao Paulo","jun",91,"01/01/2007",1.9,0,4.9,20.1
"5848",2008,"Sao Paulo","jun",25,"01/01/2008",0,0,1.3,15.4
"5849",2009,"Sao Paulo","jun",125,"01/01/2009",0,0,3.1,18.4
"5850",2010,"Sao Paulo","jun",143,"01/01/2010",0,0,6.3,19
"5851",2011,"Sao Paulo","jun",210,"01/01/2011",1.46,0,4,16.2
"5852",2012,"Sao Paulo","jun",30,"01/01/2012",11.06,0,4,20.7
"5853",2013,"Sao Paulo","jun",47,"01/01/2013",1.01,0,4.9,21.2
"5854",2014,"Sao Paulo","jun",331,"01/01/2014",7.4,0,1.3,22.2
"5855",2015,"Sao Paulo","jun",147,"01/01/2015",14.57,0,2.7,9
"5856",2016,"Sao Paulo","jun",197,"01/01/2016",0,0,7.6,11
"5857",2017,"Sao Paulo","jun",217,"01/01/2017",0,0,5.4,15.9
"5858",1998,"Sao Paulo","jul",596,"01/01/1998",0,0,5.4,21.9
"5859",1999,"Sao Paulo","jul",684,"01/01/1999",1.12,0,2.2,19.8
"5860",2000,"Sao Paulo","jul",770,"01/01/2000",0.36,0,5.4,12.4
"5861",2001,"Sao Paulo","jul",538,"01/01/2001",105.66,0,2.7,27.8
"5862",2002,"Sao Paulo","jul",448,"01/01/2002",0,0,1.3,26.3
"5863",2003,"Sao Paulo","jul",171,"01/01/2003",0,0,4.9,15.9
"5864",2004,"Sao Paulo","jul",342,"01/01/2004",15.64,0,3.1,18.9
"5865",2005,"Sao Paulo","jul",284,"01/01/2005",0,0,5.4,21.6
"5866",2006,"Sao Paulo","jul",245,"01/01/2006",12.18,0,5.8,13.7
"5867",2007,"Sao Paulo","jul",94,"01/01/2007",0,0,3.1,21.5
"5868",2008,"Sao Paulo","jul",126,"01/01/2008",0,0,3.6,27.6
"5869",2009,"Sao Paulo","jul",110,"01/01/2009",0,0,4.9,24.1
"5870",2010,"Sao Paulo","jul",600,"01/01/2010",196.48,0,2.2,12.3
"5871",2011,"Sao Paulo","jul",479,"01/01/2011",0,0,3.6,32.4
"5872",2012,"Sao Paulo","jul",179,"01/01/2012",0,0,8.5,18.6
"5873",2013,"Sao Paulo","jul",181,"01/01/2013",0.36,0,4,22.3
"5874",2014,"Sao Paulo","jul",476,"01/01/2014",0,0,3.6,11.8
"5875",2015,"Sao Paulo","jul",149,"01/01/2015",58.3,0,2.2,27.8
"5876",2016,"Sao Paulo","jul",687,"01/01/2016",0.68,0,4.9,10.3
"5877",2017,"Sao Paulo","jul",802,"01/01/2017",0,0,0.9,11.5
"5878",1998,"Sao Paulo","aug",581,"01/01/1998",0,0,4,9.8
"5879",1999,"Sao Paulo","aug",1.211,"01/01/1999",6.58,0,2.7,17.9
"5880",2000,"Sao Paulo","aug",915,"01/01/2000",0,0,2.7,23.3
"5881",2001,"Sao Paulo","aug",595,"01/01/2001",1.69,0,3.6,16.8
"5882",2002,"Sao Paulo","aug",719,"01/01/2002",3.09,0,4.9,21.1
"5883",2003,"Sao Paulo","aug",934,"01/01/2003",37.02,0,2.2,17.2
"5884",2004,"Sao Paulo","aug",794,"01/01/2004",3.07,0,0.9,19.1
"5885",2005,"Sao Paulo","aug",522,"01/01/2005",0,0,5.8,12.2
"5886",2006,"Sao Paulo","aug",572,"01/01/2006",4.88,0,3.6,18.4
"5887",2007,"Sao Paulo","aug",470,"01/01/2007",46.7,0,2.2,17.4
"5888",2008,"Sao Paulo","aug",153,"01/01/2008",2.77,0,4.5,19.6
"5889",2009,"Sao Paulo","aug",289,"01/01/2009",7.3,0,5.8,23.4
"5890",2010,"Sao Paulo","aug",1.809,"01/01/2010",0.17,0,4,22.8
"5891",2011,"Sao Paulo","aug",1.067,"01/01/2011",5.44,0,2.7,15.2
"5892",2012,"Sao Paulo","aug",435,"01/01/2012",7.73,0,4.5,17
"5893",2013,"Sao Paulo","aug",497,"01/01/2013",2.44,0,0.9,10.6
"5894",2014,"Sao Paulo","aug",1.458,"01/01/2014",0,0,1.3,23
"5895",2015,"Sao Paulo","aug",643,"01/01/2015",0,0,3.1,19.1
"5896",2016,"Sao Paulo","aug",797,"01/01/2016",5.33,0,3.6,16.8
"5897",2017,"Sao Paulo","aug",981,"01/01/2017",0,0,4,16
"5898",1998,"Sao Paulo","sep",525,"01/01/1998",3.09,0,3.1,17.7
"5899",1999,"Sao Paulo","sep",911,"01/01/1999",3.18,0,6.3,18.9
"5900",2000,"Sao Paulo","sep",582,"01/01/2000",0,0,1.8,17.8
"5901",2001,"Sao Paulo","sep",425,"01/01/2001",3.95,0,2.7,29.2
"5902",2002,"Sao Paulo","sep",302,"01/01/2002",8.68,0,2.2,16.9
"5903",2003,"Sao Paulo","sep",977,"01/01/2003",17.2,0,1.3,25.9
"5904",2004,"Sao Paulo","sep",809,"01/01/2004",2.29,0,1.8,25.9
"5905",2005,"Sao Paulo","sep",231,"01/01/2005",0,0,1.8,24.1
"5906",2006,"Sao Paulo","sep",694,"01/01/2006",1.52,0,3.1,20.3
"5907",2007,"Sao Paulo","sep",495,"01/01/2007",0,0,3.6,26.4
"5908",2008,"Sao Paulo","sep",486,"01/01/2008",9.27,0,2.7,24.6
"5909",2009,"Sao Paulo","sep",116,"01/01/2009",0,0,3.1,18.4
"5910",2010,"Sao Paulo","sep",1.677,"01/01/2010",0,0,4.9,14.9
"5911",2011,"Sao Paulo","sep",1.108,"01/01/2011",0,0,1.8,30.2
"5912",2012,"Sao Paulo","sep",813,"01/01/2012",0,0,4.9,22.7
"5913",2013,"Sao Paulo","sep",560,"01/01/2013",0,0,5.4,21.7
"5914",2014,"Sao Paulo","sep",882,"01/01/2014",42.87,0,4,21.9
"5915",2015,"Sao Paulo","sep",368,"01/01/2015",0,0,4,22.3
"5916",2016,"Sao Paulo","sep",490,"01/01/2016",2.35,0,0.9,17.4
"5917",2017,"Sao Paulo","sep",2.868,"01/01/2017",11.53,0,2.2,4.6
"5918",1998,"Sao Paulo","oct",434,"01/01/1998",1.94,0,1.8,20.7
"5919",1999,"Sao Paulo","oct",763,"01/01/1999",0,0,3.6,23.8
"5920",2000,"Sao Paulo","oct",647,"01/01/2000",0,0,4,30.2
"5921",2001,"Sao Paulo","oct",444,"01/01/2001",200.94,0,4.5,23.4
"5922",2002,"Sao Paulo","oct",733,"01/01/2002",1.75,0,1.8,23.7
"5923",2003,"Sao Paulo","oct",422,"01/01/2003",7.21,0,3.6,21.4
"5924",2004,"Sao Paulo","oct",195,"01/01/2004",0,0,4,6.7
"5925",2005,"Sao Paulo","oct",221,"01/01/2005",154.88,0,4,19.1
"5926",2006,"Sao Paulo","oct",153,"01/01/2006",7.3,0,3.1,29.2
"5927",2007,"Sao Paulo","oct",281,"01/01/2007",3.52,0,2.7,23.2
"5928",2008,"Sao Paulo","oct",87,"01/01/2008",0,0,3.6,18.3
"5929",2009,"Sao Paulo","oct",64,"01/01/2009",0.52,0,3.1,16.8
"5930",2010,"Sao Paulo","oct",260,"01/01/2010",0,0,2.7,9
"5931",2011,"Sao Paulo","oct",188,"01/01/2011",0,0,4,11.7
"5932",2012,"Sao Paulo","oct",206,"01/01/2012",36.85,0,7.6,24.8
"5933",2013,"Sao Paulo","oct",127,"01/01/2013",0.33,0,4.9,15.4
"5934",2014,"Sao Paulo","oct",887,"01/01/2014",26.13,0,5.8,24.8
"5935",2015,"Sao Paulo","oct",213,"01/01/2015",17.2,0,1.8,26.4
"5936",2016,"Sao Paulo","oct",177,"01/01/2016",0,0,3.6,17.6
"5937",2017,"Sao Paulo","oct",179,"01/01/2017",2.53,0,5.4,5.1
"5938",1998,"Sao Paulo","nov",488,"01/01/1998",0,0,2.2,25.5
"5939",1999,"Sao Paulo","nov",398,"01/01/1999",51.78,0,6.3,15.4
"5940",2000,"Sao Paulo","nov",96,"01/01/2000",10.34,0,3.1,11.2
"5941",2001,"Sao Paulo","nov",168,"01/01/2001",6.84,1.4,4,28.3
"5942",2002,"Sao Paulo","nov",72,"01/01/2002",0,0,2.7,14.3
"5943",2003,"Sao Paulo","nov",155,"01/01/2003",3.09,0,3.1,12.4
"5944",2004,"Sao Paulo","nov",144,"01/01/2004",0,0,2.7,8.3
"5945",2005,"Sao Paulo","nov",163,"01/01/2005",0,0,3.1,22.6
"5946",2006,"Sao Paulo","nov",43,"01/01/2006",0,0,2.7,19.8
"5947",2007,"Sao Paulo","nov",50,"01/01/2007",0.68,0,3.1,12.4
"5948",2008,"Sao Paulo","nov",20,"01/01/2008",4.25,0,3.1,20.6
"5949",2009,"Sao Paulo","nov",83,"01/01/2009",14.57,0,5.4,21.8
"5950",2010,"Sao Paulo","nov",104,"01/01/2010",0,0,4,15.9
"5951",2011,"Sao Paulo","nov",87,"01/01/2011",1.52,0,4.5,13.4
"5952",2012,"Sao Paulo","nov",50,"01/01/2012",0.24,0,8,16.2
"5953",2013,"Sao Paulo","nov",120,"01/01/2013",0,0,3.6,13.3
"5954",2014,"Sao Paulo","nov",56,"01/01/2014",3.32,0,4,23.4
"5955",2015,"Sao Paulo","nov",21,"01/01/2015",0,0,2.7,18.3
"5956",2016,"Sao Paulo","nov",39,"01/01/2016",0,0,1.8,20.6
"5957",2017,"Sao Paulo","nov",37,"01/01/2017",13.06,0,3.6,26.4
"5958",1998,"Sao Paulo","dec",121,"01/01/1998",2.93,0,4,16.8
"5959",1999,"Sao Paulo","dec",47,"01/01/1999",1.64,0,4.9,29.6
"5960",2000,"Sao Paulo","dec",23,"01/01/2000",0,0,1.8,10.5
"5961",2001,"Sao Paulo","dec",52,"01/01/2001",26,0,2.2,24.1
"5962",2002,"Sao Paulo","dec",57,"01/01/2002",48.55,0,9.4,8.2
"5963",2003,"Sao Paulo","dec",58,"01/01/2003",0,0,3.6,10.9
"5964",2004,"Sao Paulo","dec",102,"01/01/2004",1.72,0,4,14.7
"5965",2005,"Sao Paulo","dec",15,"01/01/2005",0,0,6.3,23
"5966",2006,"Sao Paulo","dec",13,"01/01/2006",13.7,0,4,17
"5967",2007,"Sao Paulo","dec",21,"01/01/2007",0,0,2.7,20.4
"5968",2008,"Sao Paulo","dec",36,"01/01/2008",0,0,2.2,14.1
"5969",2009,"Sao Paulo","dec",37,"01/01/2009",0,0,4.9,23
"5970",2010,"Sao Paulo","dec",52,"01/01/2010",154.88,0,9.4,14.6
"5971",2011,"Sao Paulo","dec",53,"01/01/2011",0,0,4,10.6
"5972",2012,"Sao Paulo","dec",64,"01/01/2012",5.18,0,1.8,12.9
"5973",2013,"Sao Paulo","dec",109,"01/01/2013",0,0,1.8,10.1
"5974",2014,"Sao Paulo","dec",57,"01/01/2014",1.46,0,3.6,15.2
"5975",2015,"Sao Paulo","dec",45,"01/01/2015",2.07,0,2.7,20.2
"5976",2016,"Sao Paulo","dec",47,"01/01/2016",0.09,0,7.2,21
"5977",1998,"Sergipe","jan",0,"01/01/1998",3.93,0,6.3,17.8
"5978",1999,"Sergipe","jan",36,"01/01/1999",3.71,0,3.6,20.7
"5979",2000,"Sergipe","jan",1,"01/01/2000",10.73,0,2.7,18.6
"5980",2001,"Sergipe","jan",2,"01/01/2001",1.36,0,2.7,22.2
"5981",2002,"Sergipe","jan",1,"01/01/2002",0,0,4.5,12.9
"5982",2003,"Sergipe","jan",198,"01/01/2003",2.55,0,2.2,24.3
"5983",2004,"Sergipe","jan",16,"01/01/2004",0,0,3.1,30.2
"5984",2005,"Sergipe","jan",80,"01/01/2005",0,0,2.7,17.1
"5985",2006,"Sergipe","jan",36,"01/01/2006",1.46,0,1.8,9.8
"5986",2007,"Sergipe","jan",56,"01/01/2007",0,0,4.5,4.2
"5987",2008,"Sergipe","jan",100,"01/01/2008",2.64,0,3.1,20.9
"5988",2009,"Sergipe","jan",60,"01/01/2009",0,0,1.3,20.8
"5989",2010,"Sergipe","jan",29,"01/01/2010",8,0,4.9,9
"5990",2011,"Sergipe","jan",36,"01/01/2011",0.72,0,4.9,20.1
"5991",2012,"Sergipe","jan",39,"01/01/2012",11.22,0,5.4,24.3
"5992",2013,"Sergipe","jan",34,"01/01/2013",0,0,0.9,22.8
"5993",2014,"Sergipe","jan",20,"01/01/2014",0,0,5.4,17.2
"5994",2015,"Sergipe","jan",44,"01/01/2015",2.01,0,6.3,30.8
"5995",2016,"Sergipe","jan",9,"01/01/2016",0,0,3.6,17.9
"5996",2017,"Sergipe","jan",31,"01/01/2017",1.1,0,1.3,24.3
"5997",1998,"Sergipe","feb",0,"01/01/1998",0,0.8,5.4,18.5
"5998",1999,"Sergipe","feb",25,"01/01/1999",0,0,0.9,8.7
"5999",2000,"Sergipe","feb",6,"01/01/2000",0,0,4,19.3
"6000",2001,"Sergipe","feb",2,"01/01/2001",1.61,0,6.3,23.9
"6001",2002,"Sergipe","feb",6,"01/01/2002",2.29,0,4.9,15.7
"6002",2003,"Sergipe","feb",50,"01/01/2003",0,0,4,16.7
"6003",2004,"Sergipe","feb",10,"01/01/2004",0,0,3.1,23.9
"6004",2005,"Sergipe","feb",19,"01/01/2005",3.71,0,8.5,11.2
"6005",2006,"Sergipe","feb",36,"01/01/2006",0,0,1.8,11.5
"6006",2007,"Sergipe","feb",22,"01/01/2007",10.01,0,2.2,24.1
"6007",2008,"Sergipe","feb",67,"01/01/2008",2.51,0,4,17
"6008",2009,"Sergipe","feb",64,"01/01/2009",3.94,0,4.9,24.2
"6009",2010,"Sergipe","feb",33,"01/01/2010",0,0,3.1,11.3
"6010",2011,"Sergipe","feb",31,"01/01/2011",15.64,6.4,7.6,21.1
"6011",2012,"Sergipe","feb",34,"01/01/2012",6.43,0,9.4,11
"6012",2013,"Sergipe","feb",47,"01/01/2013",0.76,0,3.1,21.8
"6013",2014,"Sergipe","feb",18,"01/01/2014",10.01,0,5.4,18.2
"6014",2015,"Sergipe","feb",40,"01/01/2015",0,0,3.6,19.1
"6015",2016,"Sergipe","feb",22,"01/01/2016",0,0,0.9,27.9
"6016",2017,"Sergipe","feb",18,"01/01/2017",0.43,0,2.7,14.4
"6017",1998,"Sergipe","mar",0,"01/01/1998",13.06,0,1.3,26.8
"6018",1999,"Sergipe","mar",18,"01/01/1999",0,0,9.4,17.4
"6019",2000,"Sergipe","mar",6,"01/01/2000",95.18,0,2.7,26.4
"6020",2001,"Sergipe","mar",1,"01/01/2001",11.06,0,4,18.8
"6021",2002,"Sergipe","mar",7,"01/01/2002",154.88,0,7.2,5.1
"6022",2003,"Sergipe","mar",62,"01/01/2003",0.96,0,2.2,24.8
"6023",2004,"Sergipe","mar",36,"01/01/2004",6.38,0,2.7,8.8
"6024",2005,"Sergipe","mar",28,"01/01/2005",4.42,0,4.5,16.8
"6025",2006,"Sergipe","mar",41,"01/01/2006",0,0,4.9,10.4
"6026",2007,"Sergipe","mar",2,"01/01/2007",2.18,0,3.6,19
