"","year","state","month","number","date"
"5863",2003,"Sao Paulo","jul",171,"2003-01-01"
"5864",2004,"Sao Paulo","jul",342,"2004-01-01"
"5865",2005,"Sao Paulo","jul",284,"2005-01-01"
"5866",2006,"Sao Paulo","jul",245,"2006-01-01"
"5867",2007,"Sao Paulo","jul",94,"2007-01-01"
"5868",2008,"Sao Paulo","jul",126,"2008-01-01"
"5869",2009,"Sao Paulo","jul",110,"2009-01-01"
"5870",2010,"Sao Paulo","jul",600,"2010-01-01"
"5871",2011,"Sao Paulo","jul",479,"2011-01-01"
"5872",2012,"Sao Paulo","jul",179,"2012-01-01"
"5873",2013,"Sao Paulo","jul",181,"2013-01-01"
"5874",2014,"Sao Paulo","jul",476,"2014-01-01"
"5875",2015,"Sao Paulo","jul",149,"2015-01-01"
"5876",2016,"Sao Paulo","jul",687,"2016-01-01"
"5877",2017,"Sao Paulo","jul",802,"2017-01-01"
"5878",1998,"Sao Paulo","aug",581,"1998-01-01"
"5879",1999,"Sao Paulo","aug",1.211,"1999-01-01"
"5880",2000,"Sao Paulo","aug",915,"2000-01-01"
"5881",2001,"Sao Paulo","aug",595,"2001-01-01"
"5882",2002,"Sao Paulo","aug",719,"2002-01-01"
"5883",2003,"Sao Paulo","aug",934,"2003-01-01"
"5884",2004,"Sao Paulo","aug",794,"2004-01-01"
"5885",2005,"Sao Paulo","aug",522,"2005-01-01"
"5886",2006,"Sao Paulo","aug",572,"2006-01-01"
"5887",2007,"Sao Paulo","aug",470,"2007-01-01"
"5888",2008,"Sao Paulo","aug",153,"2008-01-01"
"5889",2009,"Sao Paulo","aug",289,"2009-01-01"
"5890",2010,"Sao Paulo","aug",1.809,"2010-01-01"
"5891",2011,"Sao Paulo","aug",1.067,"2011-01-01"
"5892",2012,"Sao Paulo","aug",435,"2012-01-01"
"5893",2013,"Sao Paulo","aug",497,"2013-01-01"
"5894",2014,"Sao Paulo","aug",1.458,"2014-01-01"
"5895",2015,"Sao Paulo","aug",643,"2015-01-01"
"5896",2016,"Sao Paulo","aug",797,"2016-01-01"
"5897",2017,"Sao Paulo","aug",981,"2017-01-01"
"5898",1998,"Sao Paulo","sep",525,"1998-01-01"
"5899",1999,"Sao Paulo","sep",911,"1999-01-01"
"5900",2000,"Sao Paulo","sep",582,"2000-01-01"
"5901",2001,"Sao Paulo","sep",425,"2001-01-01"
"5902",2002,"Sao Paulo","sep",302,"2002-01-01"
"5903",2003,"Sao Paulo","sep",977,"2003-01-01"
"5904",2004,"Sao Paulo","sep",809,"2004-01-01"
"5905",2005,"Sao Paulo","sep",231,"2005-01-01"
"5906",2006,"Sao Paulo","sep",694,"2006-01-01"
"5907",2007,"Sao Paulo","sep",495,"2007-01-01"
"5908",2008,"Sao Paulo","sep",486,"2008-01-01"
"5909",2009,"Sao Paulo","sep",116,"2009-01-01"
"5910",2010,"Sao Paulo","sep",1.677,"2010-01-01"
"5911",2011,"Sao Paulo","sep",1.108,"2011-01-01"
"5912",2012,"Sao Paulo","sep",813,"2012-01-01"
"5913",2013,"Sao Paulo","sep",560,"2013-01-01"
"5914",2014,"Sao Paulo","sep",882,"2014-01-01"
"5915",2015,"Sao Paulo","sep",368,"2015-01-01"
"5916",2016,"Sao Paulo","sep",490,"2016-01-01"
"5917",2017,"Sao Paulo","sep",2.868,"2017-01-01"
"5918",1998,"Sao Paulo","oct",434,"1998-01-01"
"5919",1999,"Sao Paulo","oct",763,"1999-01-01"
"5920",2000,"Sao Paulo","oct",647,"2000-01-01"
"5921",2001,"Sao Paulo","oct",444,"2001-01-01"
"5922",2002,"Sao Paulo","oct",733,"2002-01-01"
"5923",2003,"Sao Paulo","oct",422,"2003-01-01"
"5924",2004,"Sao Paulo","oct",195,"2004-01-01"
"5925",2005,"Sao Paulo","oct",221,"2005-01-01"
"5926",2006,"Sao Paulo","oct",153,"2006-01-01"
"5927",2007,"Sao Paulo","oct",281,"2007-01-01"
"5928",2008,"Sao Paulo","oct",87,"2008-01-01"
"5929",2009,"Sao Paulo","oct",64,"2009-01-01"
"5930",2010,"Sao Paulo","oct",260,"2010-01-01"
"5931",2011,"Sao Paulo","oct",188,"2011-01-01"
"5932",2012,"Sao Paulo","oct",206,"2012-01-01"
"5933",2013,"Sao Paulo","oct",127,"2013-01-01"
"5934",2014,"Sao Paulo","oct",887,"2014-01-01"
"5935",2015,"Sao Paulo","oct",213,"2015-01-01"
"5936",2016,"Sao Paulo","oct",177,"2016-01-01"
"5937",2017,"Sao Paulo","oct",179,"2017-01-01"
"5938",1998,"Sao Paulo","nov",488,"1998-01-01"
"5939",1999,"Sao Paulo","nov",398,"1999-01-01"
"5940",2000,"Sao Paulo","nov",96,"2000-01-01"
"5941",2001,"Sao Paulo","nov",168,"2001-01-01"
"5942",2002,"Sao Paulo","nov",72,"2002-01-01"
"5943",2003,"Sao Paulo","nov",155,"2003-01-01"
"5944",2004,"Sao Paulo","nov",144,"2004-01-01"
"5945",2005,"Sao Paulo","nov",163,"2005-01-01"
"5946",2006,"Sao Paulo","nov",43,"2006-01-01"
"5947",2007,"Sao Paulo","nov",50,"2007-01-01"
"5948",2008,"Sao Paulo","nov",20,"2008-01-01"
"5949",2009,"Sao Paulo","nov",83,"2009-01-01"
"5950",2010,"Sao Paulo","nov",104,"2010-01-01"
"5951",2011,"Sao Paulo","nov",87,"2011-01-01"
"5952",2012,"Sao Paulo","nov",50,"2012-01-01"
"5953",2013,"Sao Paulo","nov",120,"2013-01-01"
"5954",2014,"Sao Paulo","nov",56,"2014-01-01"
"5955",2015,"Sao Paulo","nov",21,"2015-01-01"
"5956",2016,"Sao Paulo","nov",39,"2016-01-01"
"5957",2017,"Sao Paulo","nov",37,"2017-01-01"
"5958",1998,"Sao Paulo","dec",121,"1998-01-01"
"5959",1999,"Sao Paulo","dec",47,"1999-01-01"
"5960",2000,"Sao Paulo","dec",23,"2000-01-01"
"5961",2001,"Sao Paulo","dec",52,"2001-01-01"
"5962",2002,"Sao Paulo","dec",57,"2002-01-01"
"5963",2003,"Sao Paulo","dec",58,"2003-01-01"
"5964",2004,"Sao Paulo","dec",102,"2004-01-01"
"5965",2005,"Sao Paulo","dec",15,"2005-01-01"
"5966",2006,"Sao Paulo","dec",13,"2006-01-01"
"5967",2007,"Sao Paulo","dec",21,"2007-01-01"
"5968",2008,"Sao Paulo","dec",36,"2008-01-01"
"5969",2009,"Sao Paulo","dec",37,"2009-01-01"
"5970",2010,"Sao Paulo","dec",52,"2010-01-01"
"5971",2011,"Sao Paulo","dec",53,"2011-01-01"
"5972",2012,"Sao Paulo","dec",64,"2012-01-01"
"5973",2013,"Sao Paulo","dec",109,"2013-01-01"
"5974",2014,"Sao Paulo","dec",57,"2014-01-01"
"5975",2015,"Sao Paulo","dec",45,"2015-01-01"
"5976",2016,"Sao Paulo","dec",47,"2016-01-01"
"5977",1998,"Sergipe","jan",0,"1998-01-01"
"5978",1999,"Sergipe","jan",36,"1999-01-01"
"5979",2000,"Sergipe","jan",1,"2000-01-01"
"5980",2001,"Sergipe","jan",2,"2001-01-01"
"5981",2002,"Sergipe","jan",1,"2002-01-01"
"5982",2003,"Sergipe","jan",198,"2003-01-01"
"5983",2004,"Sergipe","jan",16,"2004-01-01"
"5984",2005,"Sergipe","jan",80,"2005-01-01"
"5985",2006,"Sergipe","jan",36,"2006-01-01"
"5986",2007,"Sergipe","jan",56,"2007-01-01"
"5987",2008,"Sergipe","jan",100,"2008-01-01"
"5988",2009,"Sergipe","jan",60,"2009-01-01"
"5989",2010,"Sergipe","jan",29,"2010-01-01"
"5990",2011,"Sergipe","jan",36,"2011-01-01"
"5991",2012,"Sergipe","jan",39,"2012-01-01"
"5992",2013,"Sergipe","jan",34,"2013-01-01"
"5993",2014,"Sergipe","jan",20,"2014-01-01"
"5994",2015,"Sergipe","jan",44,"2015-01-01"
"5995",2016,"Sergipe","jan",9,"2016-01-01"
"5996",2017,"Sergipe","jan",31,"2017-01-01"
"5997",1998,"Sergipe","feb",0,"1998-01-01"
"5998",1999,"Sergipe","feb",25,"1999-01-01"
"5999",2000,"Sergipe","feb",6,"2000-01-01"
"6000",2001,"Sergipe","feb",2,"2001-01-01"
"6001",2002,"Sergipe","feb",6,"2002-01-01"
"6002",2003,"Sergipe","feb",50,"2003-01-01"
"6003",2004,"Sergipe","feb",10,"2004-01-01"
"6004",2005,"Sergipe","feb",19,"2005-01-01"
"6005",2006,"Sergipe","feb",36,"2006-01-01"
"6006",2007,"Sergipe","feb",22,"2007-01-01"
"6007",2008,"Sergipe","feb",67,"2008-01-01"
"6008",2009,"Sergipe","feb",64,"2009-01-01"
"6009",2010,"Sergipe","feb",33,"2010-01-01"
"6010",2011,"Sergipe","feb",31,"2011-01-01"
"6011",2012,"Sergipe","feb",34,"2012-01-01"
"6012",2013,"Sergipe","feb",47,"2013-01-01"
"6013",2014,"Sergipe","feb",18,"2014-01-01"
"6014",2015,"Sergipe","feb",40,"2015-01-01"
"6015",2016,"Sergipe","feb",22,"2016-01-01"
"6016",2017,"Sergipe","feb",18,"2017-01-01"
"6017",1998,"Sergipe","mar",0,"1998-01-01"
"6018",1999,"Sergipe","mar",18,"1999-01-01"
"6019",2000,"Sergipe","mar",6,"2000-01-01"
"6020",2001,"Sergipe","mar",1,"2001-01-01"
"6021",2002,"Sergipe","mar",7,"2002-01-01"
"6022",2003,"Sergipe","mar",62,"2003-01-01"
"6023",2004,"Sergipe","mar",36,"2004-01-01"
"6024",2005,"Sergipe","mar",28,"2005-01-01"
"6025",2006,"Sergipe","mar",41,"2006-01-01"
"6026",2007,"Sergipe","mar",2,"2007-01-01"
"6027",2008,"Sergipe","mar",43,"2008-01-01"
"6028",2009,"Sergipe","mar",29,"2009-01-01"
"6029",2010,"Sergipe","mar",44,"2010-01-01"
"6030",2011,"Sergipe","mar",47,"2011-01-01"
"6031",2012,"Sergipe","mar",71,"2012-01-01"
"6032",2013,"Sergipe","mar",67,"2013-01-01"
"6033",2014,"Sergipe","mar",33,"2014-01-01"
"6034",2015,"Sergipe","mar",49,"2015-01-01"
"6035",2016,"Sergipe","mar",26,"2016-01-01"
"6036",2017,"Sergipe","mar",16,"2017-01-01"
"6037",1998,"Sergipe","apr",0,"1998-01-01"
"6038",1999,"Sergipe","apr",6,"1999-01-01"
"6039",2000,"Sergipe","apr",1,"2000-01-01"
"6040",2001,"Sergipe","apr",0,"2001-01-01"
"6041",2002,"Sergipe","apr",12,"2002-01-01"
"6042",2003,"Sergipe","apr",48,"2003-01-01"
"6043",2004,"Sergipe","apr",13,"2004-01-01"
"6044",2005,"Sergipe","apr",8,"2005-01-01"
"6045",2006,"Sergipe","apr",9,"2006-01-01"
"6046",2007,"Sergipe","apr",1,"2007-01-01"
"6047",2008,"Sergipe","apr",2,"2008-01-01"
"6048",2009,"Sergipe","apr",19,"2009-01-01"
"6049",2010,"Sergipe","apr",1,"2010-01-01"
"6050",2011,"Sergipe","apr",12,"2011-01-01"
"6051",2012,"Sergipe","apr",40,"2012-01-01"
"6052",2013,"Sergipe","apr",15,"2013-01-01"
"6053",2014,"Sergipe","apr",7,"2014-01-01"
"6054",2015,"Sergipe","apr",35,"2015-01-01"
"6055",2016,"Sergipe","apr",14,"2016-01-01"
"6056",2017,"Sergipe","apr",8,"2017-01-01"
"6057",1998,"Sergipe","may",0,"1998-01-01"
"6058",1999,"Sergipe","may",0,"1999-01-01"
"6059",2000,"Sergipe","may",0,"2000-01-01"
"6060",2001,"Sergipe","may",3,"2001-01-01"
"6061",2002,"Sergipe","may",0,"2002-01-01"
"6062",2003,"Sergipe","may",2,"2003-01-01"
"6063",2004,"Sergipe","may",5,"2004-01-01"
"6064",2005,"Sergipe","may",0,"2005-01-01"
"6065",2006,"Sergipe","may",0,"2006-01-01"
"6066",2007,"Sergipe","may",0,"2007-01-01"
"6067",2008,"Sergipe","may",0,"2008-01-01"
"6068",2009,"Sergipe","may",0,"2009-01-01"
"6069",2010,"Sergipe","may",0,"2010-01-01"
"6070",2011,"Sergipe","may",0,"2011-01-01"
"6071",2012,"Sergipe","may",17,"2012-01-01"
"6072",2013,"Sergipe","may",1,"2013-01-01"
"6073",2014,"Sergipe","may",1,"2014-01-01"
"6074",2015,"Sergipe","may",11,"2015-01-01"
"6075",2016,"Sergipe","may",9,"2016-01-01"
"6076",2017,"Sergipe","may",1,"2017-01-01"
"6077",1998,"Sergipe","jun",0,"1998-01-01"
"6078",1999,"Sergipe","jun",0,"1999-01-01"
"6079",2000,"Sergipe","jun",0,"2000-01-01"
"6080",2001,"Sergipe","jun",0,"2001-01-01"
"6081",2002,"Sergipe","jun",0,"2002-01-01"
"6082",2003,"Sergipe","jun",0,"2003-01-01"
"6083",2004,"Sergipe","jun",0,"2004-01-01"
"6084",2005,"Sergipe","jun",0,"2005-01-01"
"6085",2006,"Sergipe","jun",0,"2006-01-01"
"6086",2007,"Sergipe","jun",0,"2007-01-01"
"6087",2008,"Sergipe","jun",0,"2008-01-01"
"6088",2009,"Sergipe","jun",2,"2009-01-01"
"6089",2010,"Sergipe","jun",0,"2010-01-01"
"6090",2011,"Sergipe","jun",1,"2011-01-01"
"6091",2012,"Sergipe","jun",3,"2012-01-01"
"6092",2013,"Sergipe","jun",1,"2013-01-01"
"6093",2014,"Sergipe","jun",0,"2014-01-01"
"6094",2015,"Sergipe","jun",3,"2015-01-01"
"6095",2016,"Sergipe","jun",1,"2016-01-01"
"6096",2017,"Sergipe","jun",0,"2017-01-01"
"6097",1998,"Sergipe","jul",0,"1998-01-01"
"6098",1999,"Sergipe","jul",0,"1999-01-01"
"6099",2000,"Sergipe","jul",0,"2000-01-01"
"6100",2001,"Sergipe","jul",0,"2001-01-01"
"6101",2002,"Sergipe","jul",0,"2002-01-01"
"6102",2003,"Sergipe","jul",0,"2003-01-01"
"6103",2004,"Sergipe","jul",0,"2004-01-01"
"6104",2005,"Sergipe","jul",0,"2005-01-01"
"6105",2006,"Sergipe","jul",0,"2006-01-01"
"6106",2007,"Sergipe","jul",0,"2007-01-01"
"6107",2008,"Sergipe","jul",0,"2008-01-01"
"6108",2009,"Sergipe","jul",0,"2009-01-01"
"6109",2010,"Sergipe","jul",0,"2010-01-01"
"6110",2011,"Sergipe","jul",0,"2011-01-01"
"6111",2012,"Sergipe","jul",1,"2012-01-01"
"6112",2013,"Sergipe","jul",0,"2013-01-01"
"6113",2014,"Sergipe","jul",0,"2014-01-01"
"6114",2015,"Sergipe","jul",0,"2015-01-01"
"6115",2016,"Sergipe","jul",0,"2016-01-01"
"6116",2017,"Sergipe","jul",0,"2017-01-01"
"6117",1998,"Sergipe","aug",0,"1998-01-01"
"6118",1999,"Sergipe","aug",0,"1999-01-01"
"6119",2000,"Sergipe","aug",0,"2000-01-01"
"6120",2001,"Sergipe","aug",0,"2001-01-01"
"6121",2002,"Sergipe","aug",2,"2002-01-01"
"6122",2003,"Sergipe","aug",0,"2003-01-01"
"6123",2004,"Sergipe","aug",0,"2004-01-01"
"6124",2005,"Sergipe","aug",0,"2005-01-01"
"6125",2006,"Sergipe","aug",0,"2006-01-01"
"6126",2007,"Sergipe","aug",0,"2007-01-01"
"6127",2008,"Sergipe","aug",0,"2008-01-01"
"6128",2009,"Sergipe","aug",0,"2009-01-01"
"6129",2010,"Sergipe","aug",0,"2010-01-01"
"6130",2011,"Sergipe","aug",1,"2011-01-01"
"6131",2012,"Sergipe","aug",0,"2012-01-01"
"6132",2013,"Sergipe","aug",0,"2013-01-01"
"6133",2014,"Sergipe","aug",0,"2014-01-01"
"6134",2015,"Sergipe","aug",0,"2015-01-01"
"6135",2016,"Sergipe","aug",6,"2016-01-01"
"6136",2017,"Sergipe","aug",0,"2017-01-01"
"6137",1998,"Sergipe","sep",0,"1998-01-01"
"6138",1999,"Sergipe","sep",0,"1999-01-01"
"6139",2000,"Sergipe","sep",0,"2000-01-01"
"6140",2001,"Sergipe","sep",1,"2001-01-01"
"6141",2002,"Sergipe","sep",0,"2002-01-01"
"6142",2003,"Sergipe","sep",3,"2003-01-01"
"6143",2004,"Sergipe","sep",0,"2004-01-01"
"6144",2005,"Sergipe","sep",2,"2005-01-01"
"6145",2006,"Sergipe","sep",0,"2006-01-01"
"6146",2007,"Sergipe","sep",0,"2007-01-01"
"6147",2008,"Sergipe","sep",0,"2008-01-01"
"6148",2009,"Sergipe","sep",1,"2009-01-01"
"6149",2010,"Sergipe","sep",0,"2010-01-01"
"6150",2011,"Sergipe","sep",0,"2011-01-01"
"6151",2012,"Sergipe","sep",1,"2012-01-01"
"6152",2013,"Sergipe","sep",1,"2013-01-01"
"6153",2014,"Sergipe","sep",4,"2014-01-01"
"6154",2015,"Sergipe","sep",1,"2015-01-01"
"6155",2016,"Sergipe","sep",2,"2016-01-01"
"6156",2017,"Sergipe","sep",0,"2017-01-01"
"6157",1998,"Sergipe","oct",0,"1998-01-01"
"6158",1999,"Sergipe","oct",0,"1999-01-01"
"6159",2000,"Sergipe","oct",3,"2000-01-01"
"6160",2001,"Sergipe","oct",5,"2001-01-01"
"6161",2002,"Sergipe","oct",20,"2002-01-01"
"6162",2003,"Sergipe","oct",2,"2003-01-01"
"6163",2004,"Sergipe","oct",3,"2004-01-01"
"6164",2005,"Sergipe","oct",11,"2005-01-01"
"6165",2006,"Sergipe","oct",3,"2006-01-01"
"6166",2007,"Sergipe","oct",3,"2007-01-01"
"6167",2008,"Sergipe","oct",0,"2008-01-01"
"6168",2009,"Sergipe","oct",1,"2009-01-01"
"6169",2010,"Sergipe","oct",1,"2010-01-01"
"6170",2011,"Sergipe","oct",5,"2011-01-01"
"6171",2012,"Sergipe","oct",1,"2012-01-01"
"6172",2013,"Sergipe","oct",3,"2013-01-01"
"6173",2014,"Sergipe","oct",3,"2014-01-01"
"6174",2015,"Sergipe","oct",6,"2015-01-01"
"6175",2016,"Sergipe","oct",10,"2016-01-01"
"6176",2017,"Sergipe","oct",0,"2017-01-01"
"6177",1998,"Sergipe","nov",12,"1998-01-01"
"6178",1999,"Sergipe","nov",3,"1999-01-01"
"6179",2000,"Sergipe","nov",0,"2000-01-01"
"6180",2001,"Sergipe","nov",5,"2001-01-01"
"6181",2002,"Sergipe","nov",57,"2002-01-01"
"6182",2003,"Sergipe","nov",2,"2003-01-01"
"6183",2004,"Sergipe","nov",41,"2004-01-01"
"6184",2005,"Sergipe","nov",23,"2005-01-01"
"6185",2006,"Sergipe","nov",5,"2006-01-01"
"6186",2007,"Sergipe","nov",7,"2007-01-01"
"6187",2008,"Sergipe","nov",17,"2008-01-01"
"6188",2009,"Sergipe","nov",9,"2009-01-01"
"6189",2010,"Sergipe","nov",16,"2010-01-01"
"6190",2011,"Sergipe","nov",4,"2011-01-01"
"6191",2012,"Sergipe","nov",6,"2012-01-01"
"6192",2013,"Sergipe","nov",7,"2013-01-01"
"6193",2014,"Sergipe","nov",9,"2014-01-01"
"6194",2015,"Sergipe","nov",47,"2015-01-01"
"6195",2016,"Sergipe","nov",17,"2016-01-01"
"6196",2017,"Sergipe","nov",1,"2017-01-01"
"6197",1998,"Sergipe","dec",8,"1998-01-01"
"6198",1999,"Sergipe","dec",5,"1999-01-01"
"6199",2000,"Sergipe","dec",0,"2000-01-01"
"6200",2001,"Sergipe","dec",5,"2001-01-01"
"6201",2002,"Sergipe","dec",103,"2002-01-01"
"6202",2003,"Sergipe","dec",36,"2003-01-01"
"6203",2004,"Sergipe","dec",66,"2004-01-01"
"6204",2005,"Sergipe","dec",29,"2005-01-01"
"6205",2006,"Sergipe","dec",17,"2006-01-01"
"6206",2007,"Sergipe","dec",33,"2007-01-01"
"6207",2008,"Sergipe","dec",14,"2008-01-01"
"6208",2009,"Sergipe","dec",21,"2009-01-01"
"6209",2010,"Sergipe","dec",19,"2010-01-01"
"6210",2011,"Sergipe","dec",36,"2011-01-01"
"6211",2012,"Sergipe","dec",18,"2012-01-01"
"6212",2013,"Sergipe","dec",9,"2013-01-01"
"6213",2014,"Sergipe","dec",9,"2014-01-01"
"6214",2015,"Sergipe","dec",63,"2015-01-01"
"6215",2016,"Sergipe","dec",36,"2016-01-01"
"6216",1998,"Tocantins","jan",0,"1998-01-01"
"6217",1999,"Tocantins","jan",36,"1999-01-01"
"6218",2000,"Tocantins","jan",15,"2000-01-01"
"6219",2001,"Tocantins","jan",19,"2001-01-01"
"6220",2002,"Tocantins","jan",35,"2002-01-01"
"6221",2003,"Tocantins","jan",35,"2003-01-01"
"6222",2004,"Tocantins","jan",40,"2004-01-01"
"6223",2005,"Tocantins","jan",66,"2005-01-01"
"6224",2006,"Tocantins","jan",91,"2006-01-01"
"6225",2007,"Tocantins","jan",34,"2007-01-01"
"6226",2008,"Tocantins","jan",28,"2008-01-01"
"6227",2009,"Tocantins","jan",43,"2009-01-01"
"6228",2010,"Tocantins","jan",79,"2010-01-01"
"6229",2011,"Tocantins","jan",14,"2011-01-01"
"6230",2012,"Tocantins","jan",12,"2012-01-01"
"6231",2013,"Tocantins","jan",50,"2013-01-01"
"6232",2014,"Tocantins","jan",89,"2014-01-01"
"6233",2015,"Tocantins","jan",186,"2015-01-01"
"6234",2016,"Tocantins","jan",42,"2016-01-01"
"6235",2017,"Tocantins","jan",61,"2017-01-01"
"6236",1998,"Tocantins","feb",0,"1998-01-01"
"6237",1999,"Tocantins","feb",1,"1999-01-01"
"6238",2000,"Tocantins","feb",6,"2000-01-01"
"6239",2001,"Tocantins","feb",6,"2001-01-01"
"6240",2002,"Tocantins","feb",48,"2002-01-01"
"6241",2003,"Tocantins","feb",15,"2003-01-01"
"6242",2004,"Tocantins","feb",7,"2004-01-01"
"6243",2005,"Tocantins","feb",27,"2005-01-01"
"6244",2006,"Tocantins","feb",14,"2006-01-01"
"6245",2007,"Tocantins","feb",8,"2007-01-01"
"6246",2008,"Tocantins","feb",6,"2008-01-01"
"6247",2009,"Tocantins","feb",21,"2009-01-01"
"6248",2010,"Tocantins","feb",32,"2010-01-01"
"6249",2011,"Tocantins","feb",13,"2011-01-01"
"6250",2012,"Tocantins","feb",45,"2012-01-01"
"6251",2013,"Tocantins","feb",37,"2013-01-01"
"6252",2014,"Tocantins","feb",73,"2014-01-01"
"6253",2015,"Tocantins","feb",65,"2015-01-01"
"6254",2016,"Tocantins","feb",383,"2016-01-01"
"6255",2017,"Tocantins","feb",25,"2017-01-01"
"6256",1998,"Tocantins","mar",0,"1998-01-01"
"6257",1999,"Tocantins","mar",1,"1999-01-01"
"6258",2000,"Tocantins","mar",4,"2000-01-01"
"6259",2001,"Tocantins","mar",0,"2001-01-01"
"6260",2002,"Tocantins","mar",33,"2002-01-01"
"6261",2003,"Tocantins","mar",19,"2003-01-01"
"6262",2004,"Tocantins","mar",23,"2004-01-01"
"6263",2005,"Tocantins","mar",13,"2005-01-01"
"6264",2006,"Tocantins","mar",11,"2006-01-01"
"6265",2007,"Tocantins","mar",99,"2007-01-01"
"6266",2008,"Tocantins","mar",4,"2008-01-01"
"6267",2009,"Tocantins","mar",23,"2009-01-01"
"6268",2010,"Tocantins","mar",120,"2010-01-01"
"6269",2011,"Tocantins","mar",16,"2011-01-01"
"6270",2012,"Tocantins","mar",80,"2012-01-01"
"6271",2013,"Tocantins","mar",60,"2013-01-01"
"6272",2014,"Tocantins","mar",58,"2014-01-01"
"6273",2015,"Tocantins","mar",85,"2015-01-01"
"6274",2016,"Tocantins","mar",165,"2016-01-01"
"6275",2017,"Tocantins","mar",98,"2017-01-01"
"6276",1998,"Tocantins","apr",0,"1998-01-01"
"6277",1999,"Tocantins","apr",9,"1999-01-01"
"6278",2000,"Tocantins","apr",0,"2000-01-01"
"6279",2001,"Tocantins","apr",19,"2001-01-01"
"6280",2002,"Tocantins","apr",37,"2002-01-01"
"6281",2003,"Tocantins","apr",64,"2003-01-01"
"6282",2004,"Tocantins","apr",52,"2004-01-01"
"6283",2005,"Tocantins","apr",52,"2005-01-01"
"6284",2006,"Tocantins","apr",4,"2006-01-01"
"6285",2007,"Tocantins","apr",22,"2007-01-01"
"6286",2008,"Tocantins","apr",46,"2008-01-01"
"6287",2009,"Tocantins","apr",5,"2009-01-01"
"6288",2010,"Tocantins","apr",419,"2010-01-01"
"6289",2011,"Tocantins","apr",106,"2011-01-01"
"6290",2012,"Tocantins","apr",226,"2012-01-01"
"6291",2013,"Tocantins","apr",130,"2013-01-01"
"6292",2014,"Tocantins","apr",187,"2014-01-01"
"6293",2015,"Tocantins","apr",88,"2015-01-01"
"6294",2016,"Tocantins","apr",369,"2016-01-01"
"6295",2017,"Tocantins","apr",164,"2017-01-01"
"6296",1998,"Tocantins","may",0,"1998-01-01"
"6297",1999,"Tocantins","may",24,"1999-01-01"
"6298",2000,"Tocantins","may",69,"2000-01-01"
"6299",2001,"Tocantins","may",48,"2001-01-01"
"6300",2002,"Tocantins","may",138,"2002-01-01"
"6301",2003,"Tocantins","may",96,"2003-01-01"
"6302",2004,"Tocantins","may",350,"2004-01-01"
"6303",2005,"Tocantins","may",236,"2005-01-01"
"6304",2006,"Tocantins","may",35,"2006-01-01"
"6305",2007,"Tocantins","may",250,"2007-01-01"
"6306",2008,"Tocantins","may",81,"2008-01-01"
"6307",2009,"Tocantins","may",91,"2009-01-01"
"6308",2010,"Tocantins","may",580,"2010-01-01"
"6309",2011,"Tocantins","may",354,"2011-01-01"
"6310",2012,"Tocantins","may",467,"2012-01-01"
"6311",2013,"Tocantins","may",373,"2013-01-01"
"6312",2014,"Tocantins","may",618,"2014-01-01"
"6313",2015,"Tocantins","may",512,"2015-01-01"
"6314",2016,"Tocantins","may",778,"2016-01-01"
"6315",2017,"Tocantins","may",576,"2017-01-01"
"6316",1998,"Tocantins","jun",252,"1998-01-01"
"6317",1999,"Tocantins","jun",113,"1999-01-01"
"6318",2000,"Tocantins","jun",278,"2000-01-01"
"6319",2001,"Tocantins","jun",305,"2001-01-01"
"6320",2002,"Tocantins","jun",396,"2002-01-01"
"6321",2003,"Tocantins","jun",329,"2003-01-01"
"6322",2004,"Tocantins","jun",1.079,"2004-01-01"
"6323",2005,"Tocantins","jun",669,"2005-01-01"
"6324",2006,"Tocantins","jun",289,"2006-01-01"
"6325",2007,"Tocantins","jun",591,"2007-01-01"
"6326",2008,"Tocantins","jun",282,"2008-01-01"
"6327",2009,"Tocantins","jun",421,"2009-01-01"
"6328",2010,"Tocantins","jun",767,"2010-01-01"
"6329",2011,"Tocantins","jun",717,"2011-01-01"
"6330",2012,"Tocantins","jun",922,"2012-01-01"
"6331",2013,"Tocantins","jun",873,"2013-01-01"
"6332",2014,"Tocantins","jun",1.372,"2014-01-01"
"6333",2015,"Tocantins","jun",1.15,"2015-01-01"
"6334",2016,"Tocantins","jun",1.148,"2016-01-01"
"6335",2017,"Tocantins","jun",1.32,"2017-01-01"
"6336",1998,"Tocantins","jul",640,"1998-01-01"
"6337",1999,"Tocantins","jul",373,"1999-01-01"
"6338",2000,"Tocantins","jul",500,"2000-01-01"
"6339",2001,"Tocantins","jul",830,"2001-01-01"
"6340",2002,"Tocantins","jul",976,"2002-01-01"
"6341",2003,"Tocantins","jul",762,"2003-01-01"
"6342",2004,"Tocantins","jul",1.389,"2004-01-01"
"6343",2005,"Tocantins","jul",1.082,"2005-01-01"
"6344",2006,"Tocantins","jul",430,"2006-01-01"
"6345",2007,"Tocantins","jul",982,"2007-01-01"
"6346",2008,"Tocantins","jul",441,"2008-01-01"
"6347",2009,"Tocantins","jul",989,"2009-01-01"
"6348",2010,"Tocantins","jul",2.408,"2010-01-01"
"6349",2011,"Tocantins","jul",1.001,"2011-01-01"
"6350",2012,"Tocantins","jul",1.693,"2012-01-01"
"6351",2013,"Tocantins","jul",1.393,"2013-01-01"
